URL,Status Code,Response Time (s),Status,Performance Score,Timestamp
https://google.com,200.0,0.534,UP,187.27,2026-04-08 15:10:14
https://github.com,200.0,0.248,UP,403.23,2026-04-08 15:10:14
https://gigatron.rs,200.0,0.095,UP,1052.63,2026-04-08 15:10:14
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 15:10:14
https://google.com,200.0,0.628,UP,159.24,2026-04-08 15:15:15
https://github.com,200.0,0.224,UP,446.43,2026-04-08 15:15:15
https://gigatron.rs,200.0,0.093,UP,1075.27,2026-04-08 15:15:15
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 15:15:15
https://google.com,200.0,0.66,UP,151.52,2026-04-08 15:20:16
https://github.com,200.0,0.245,UP,408.16,2026-04-08 15:20:16
https://gigatron.rs,200.0,0.198,UP,505.05,2026-04-08 15:20:16
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 15:20:16
https://google.com,200.0,0.779,UP,128.37,2026-04-08 15:25:18
https://github.com,200.0,0.254,UP,393.7,2026-04-08 15:25:18
https://gigatron.rs,200.0,0.098,UP,1020.41,2026-04-08 15:25:18
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 15:25:18
https://google.com,200.0,0.989,UP,101.11,2026-04-08 15:35:40
https://github.com,200.0,0.211,UP,473.93,2026-04-08 15:35:40
https://gigatron.rs,200.0,0.136,UP,735.29,2026-04-08 15:35:40
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 15:35:40
https://google.com,200.0,0.833,UP,120.05,2026-04-08 15:40:42
https://github.com,200.0,0.236,UP,423.73,2026-04-08 15:40:42
https://gigatron.rs,200.0,0.139,UP,719.42,2026-04-08 15:40:42
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 15:40:42
https://google.com,200.0,1.599,UP,62.54,2026-04-08 15:48:01
https://github.com,200.0,0.226,UP,442.48,2026-04-08 15:48:01
https://gigatron.rs,200.0,0.102,UP,980.39,2026-04-08 15:48:01
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 15:48:01
https://google.com,200.0,0.722,UP,138.5,2026-04-08 15:53:02
https://github.com,200.0,0.232,UP,431.03,2026-04-08 15:53:02
https://gigatron.rs,200.0,0.221,UP,452.49,2026-04-08 15:53:02
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 15:53:02
https://google.com,200.0,0.633,UP,157.98,2026-04-08 15:58:03
https://github.com,200.0,0.243,UP,411.52,2026-04-08 15:58:03
https://gigatron.rs,200.0,0.098,UP,1020.41,2026-04-08 15:58:03
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 15:58:03
https://google.com,200.0,0.815,UP,122.7,2026-04-08 16:03:05
https://github.com,200.0,0.221,UP,452.49,2026-04-08 16:03:05
https://gigatron.rs,200.0,0.083,UP,1204.82,2026-04-08 16:03:05
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 16:03:05
https://google.com,200.0,0.491,UP,203.67,2026-04-08 16:08:06
https://github.com,200.0,0.246,UP,406.5,2026-04-08 16:08:06
https://gigatron.rs,200.0,0.093,UP,1075.27,2026-04-08 16:08:06
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 16:08:06
https://google.com,200.0,0.826,UP,121.07,2026-04-08 16:13:07
https://github.com,200.0,0.3,UP,333.33,2026-04-08 16:13:07
https://gigatron.rs,200.0,0.231,UP,432.9,2026-04-08 16:13:07
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 16:13:07
https://google.com,200.0,1.098,UP,91.07,2026-04-08 16:25:46
https://github.com,200.0,0.233,UP,429.18,2026-04-08 16:25:46
https://gigatron.rs,200.0,0.1,UP,1000.0,2026-04-08 16:25:46
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 16:25:46
https://google.com,200.0,0.965,UP,103.63,2026-04-08 16:30:53
https://github.com,,,DOWN (Timeout),0.0,2026-04-08 16:30:53
https://gigatron.rs,200.0,0.118,UP,847.46,2026-04-08 16:30:53
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 16:30:53
https://google.com,200.0,0.879,UP,113.77,2026-04-08 16:35:54
https://github.com,200.0,0.224,UP,446.43,2026-04-08 16:35:54
https://gigatron.rs,200.0,0.097,UP,1030.93,2026-04-08 16:35:54
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 16:35:54
https://google.com,200.0,0.893,UP,111.98,2026-04-08 16:40:55
https://github.com,200.0,0.215,UP,465.12,2026-04-08 16:40:55
https://gigatron.rs,200.0,0.095,UP,1052.63,2026-04-08 16:40:55
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 16:40:55
https://google.com,200.0,1.002,UP,99.8,2026-04-08 16:45:57
https://github.com,200.0,0.237,UP,421.94,2026-04-08 16:45:57
https://gigatron.rs,200.0,0.088,UP,1136.36,2026-04-08 16:45:57
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 16:45:57
https://google.com,200.0,0.791,UP,126.42,2026-04-08 16:50:58
https://github.com,200.0,0.209,UP,478.47,2026-04-08 16:50:58
https://gigatron.rs,200.0,0.106,UP,943.4,2026-04-08 16:50:58
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 16:50:58
https://google.com,200.0,0.902,UP,110.86,2026-04-08 16:55:59
https://github.com,200.0,0.218,UP,458.72,2026-04-08 16:55:59
https://gigatron.rs,200.0,0.093,UP,1075.27,2026-04-08 16:55:59
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 16:55:59
https://google.com,200.0,0.845,UP,118.34,2026-04-08 17:01:01
https://github.com,200.0,0.236,UP,423.73,2026-04-08 17:01:01
https://gigatron.rs,200.0,0.103,UP,970.87,2026-04-08 17:01:01
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 17:01:01
https://google.com,200.0,0.827,UP,120.92,2026-04-08 17:06:02
https://github.com,200.0,0.209,UP,478.47,2026-04-08 17:06:02
https://gigatron.rs,200.0,0.168,UP,595.24,2026-04-08 17:06:02
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 17:06:02
https://google.com,200.0,1.026,UP,97.47,2026-04-08 17:11:04
https://github.com,200.0,0.255,UP,392.16,2026-04-08 17:11:04
https://gigatron.rs,200.0,0.518,UP,193.05,2026-04-08 17:11:04
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 17:11:04
https://google.com,200.0,1.067,UP,93.72,2026-04-08 17:16:06
https://github.com,200.0,0.221,UP,452.49,2026-04-08 17:16:06
https://gigatron.rs,200.0,0.125,UP,800.0,2026-04-08 17:16:06
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 17:16:06
https://google.com,200.0,0.896,UP,111.61,2026-04-08 17:21:07
https://github.com,200.0,0.218,UP,458.72,2026-04-08 17:21:07
https://gigatron.rs,200.0,0.083,UP,1204.82,2026-04-08 17:21:07
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 17:21:07
https://google.com,200.0,0.901,UP,110.99,2026-04-08 17:26:08
https://github.com,200.0,0.233,UP,429.18,2026-04-08 17:26:08
https://gigatron.rs,200.0,0.108,UP,925.93,2026-04-08 17:26:08
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 17:26:08
https://google.com,200.0,0.995,UP,100.5,2026-04-08 17:31:10
https://github.com,200.0,0.212,UP,471.7,2026-04-08 17:31:10
https://gigatron.rs,200.0,0.11,UP,909.09,2026-04-08 17:31:10
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 17:31:10
https://google.com,200.0,0.862,UP,116.01,2026-04-08 17:36:12
https://github.com,200.0,0.241,UP,414.94,2026-04-08 17:36:12
https://gigatron.rs,200.0,0.1,UP,1000.0,2026-04-08 17:36:12
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 17:36:12
https://google.com,200.0,1.097,UP,91.16,2026-04-08 17:41:13
https://github.com,200.0,0.231,UP,432.9,2026-04-08 17:41:13
https://gigatron.rs,200.0,0.103,UP,970.87,2026-04-08 17:41:13
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 17:41:13
https://google.com,200.0,0.964,UP,103.73,2026-04-08 17:46:15
https://github.com,200.0,0.223,UP,448.43,2026-04-08 17:46:15
https://gigatron.rs,200.0,0.127,UP,787.4,2026-04-08 17:46:15
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 17:46:15
https://google.com,200.0,1.146,UP,87.26,2026-04-08 17:51:16
https://github.com,200.0,0.258,UP,387.6,2026-04-08 17:51:16
https://gigatron.rs,200.0,0.095,UP,1052.63,2026-04-08 17:51:16
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 17:51:16
https://google.com,200.0,0.848,UP,117.92,2026-04-08 17:56:18
https://github.com,200.0,0.218,UP,458.72,2026-04-08 17:56:18
https://gigatron.rs,200.0,0.106,UP,943.4,2026-04-08 17:56:18
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 17:56:18
https://google.com,200.0,0.888,UP,112.61,2026-04-08 18:01:19
https://github.com,200.0,0.234,UP,427.35,2026-04-08 18:01:19
https://gigatron.rs,200.0,0.137,UP,729.93,2026-04-08 18:01:19
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 18:01:19
https://google.com,200.0,1.242,UP,80.52,2026-04-08 18:06:21
https://github.com,200.0,0.202,UP,495.05,2026-04-08 18:06:21
https://gigatron.rs,200.0,0.098,UP,1020.41,2026-04-08 18:06:21
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 18:06:21
https://google.com,200.0,1.056,UP,94.7,2026-04-08 18:11:23
https://github.com,200.0,0.206,UP,485.44,2026-04-08 18:11:23
https://gigatron.rs,200.0,0.107,UP,934.58,2026-04-08 18:11:23
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 18:11:23
https://google.com,200.0,0.891,UP,112.23,2026-04-08 18:16:24
https://github.com,200.0,0.219,UP,456.62,2026-04-08 18:16:24
https://gigatron.rs,200.0,0.114,UP,877.19,2026-04-08 18:16:24
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 18:16:24
https://google.com,200.0,1.236,UP,80.91,2026-04-08 18:21:26
https://github.com,200.0,0.204,UP,490.2,2026-04-08 18:21:26
https://gigatron.rs,200.0,0.128,UP,781.25,2026-04-08 18:21:26
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 18:21:26
https://google.com,200.0,1.02,UP,98.04,2026-04-08 18:26:27
https://github.com,200.0,0.232,UP,431.03,2026-04-08 18:26:27
https://gigatron.rs,200.0,0.094,UP,1063.83,2026-04-08 18:26:27
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 18:26:27
https://google.com,200.0,0.985,UP,101.52,2026-04-08 18:31:29
https://github.com,200.0,0.243,UP,411.52,2026-04-08 18:31:29
https://gigatron.rs,200.0,0.114,UP,877.19,2026-04-08 18:31:29
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 18:31:29
https://google.com,200.0,0.965,UP,103.63,2026-04-08 18:36:31
https://github.com,200.0,0.223,UP,448.43,2026-04-08 18:36:31
https://gigatron.rs,200.0,0.091,UP,1098.9,2026-04-08 18:36:31
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 18:36:31
https://google.com,200.0,0.886,UP,112.87,2026-04-08 18:41:32
https://github.com,200.0,0.218,UP,458.72,2026-04-08 18:41:32
https://gigatron.rs,200.0,0.111,UP,900.9,2026-04-08 18:41:32
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 18:41:32
https://google.com,200.0,1.049,UP,95.33,2026-04-08 18:46:35
https://github.com,200.0,0.204,UP,490.2,2026-04-08 18:46:35
https://gigatron.rs,200.0,0.069,UP,1449.28,2026-04-08 18:46:35
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 18:46:35
https://google.com,200.0,0.993,UP,100.7,2026-04-08 18:51:36
https://github.com,200.0,0.205,UP,487.8,2026-04-08 18:51:36
https://gigatron.rs,200.0,0.079,UP,1265.82,2026-04-08 18:51:36
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 18:51:36
https://google.com,200.0,1.229,UP,81.37,2026-04-08 18:56:37
https://github.com,200.0,0.218,UP,458.72,2026-04-08 18:56:37
https://gigatron.rs,200.0,0.075,UP,1333.33,2026-04-08 18:56:37
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 18:56:37
https://google.com,200.0,1.454,UP,68.78,2026-04-08 19:13:05
https://github.com,200.0,0.248,UP,403.23,2026-04-08 19:13:05
https://gigatron.rs,200.0,0.118,UP,847.46,2026-04-08 19:13:05
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 19:13:05
https://google.com,200.0,1.011,UP,98.91,2026-04-08 19:18:07
https://github.com,200.0,0.212,UP,471.7,2026-04-08 19:18:07
https://gigatron.rs,200.0,0.303,UP,330.03,2026-04-08 19:18:07
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 19:18:07
https://google.com,200.0,1.148,UP,87.11,2026-04-08 19:23:09
https://github.com,200.0,0.276,UP,362.32,2026-04-08 19:23:09
https://gigatron.rs,200.0,0.104,UP,961.54,2026-04-08 19:23:09
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 19:23:09
https://google.com,200.0,1.024,UP,97.66,2026-04-08 19:28:10
https://github.com,200.0,0.259,UP,386.1,2026-04-08 19:28:10
https://gigatron.rs,200.0,0.106,UP,943.4,2026-04-08 19:28:10
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 19:28:10
https://google.com,200.0,1.408,UP,71.02,2026-04-08 19:33:13
https://github.com,200.0,0.235,UP,425.53,2026-04-08 19:33:13
https://gigatron.rs,200.0,0.077,UP,1298.7,2026-04-08 19:33:13
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 19:33:13
https://google.com,200.0,1.144,UP,87.41,2026-04-08 19:38:14
https://github.com,200.0,0.241,UP,414.94,2026-04-08 19:38:14
https://gigatron.rs,200.0,0.099,UP,1010.1,2026-04-08 19:38:14
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 19:38:14
https://google.com,200.0,1.551,UP,64.47,2026-04-08 19:43:16
https://github.com,200.0,0.237,UP,421.94,2026-04-08 19:43:16
https://gigatron.rs,200.0,0.09,UP,1111.11,2026-04-08 19:43:16
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 19:43:16
https://gigatron.rs,200,0.073,UP,1369.86,2026-04-08 19:44:09
https://github.com,200,0.195,UP,512.82,2026-04-08 19:44:09
https://google.com,200,1.014,UP,98.62,2026-04-08 19:44:09
https://gigatron.rs,200,0.073,UP,1369.86,2026-04-08 19:44:18
https://github.com,200,0.195,UP,512.82,2026-04-08 19:44:18
https://google.com,200,1.014,UP,98.62,2026-04-08 19:44:18
https://google.com,200.0,1.136,UP,88.03,2026-04-08 19:48:18
https://github.com,200.0,0.236,UP,423.73,2026-04-08 19:48:18
https://gigatron.rs,200.0,0.1,UP,1000.0,2026-04-08 19:48:18
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 19:48:18
https://google.com,200.0,1.122,UP,89.13,2026-04-08 19:53:20
https://github.com,200.0,0.279,UP,358.42,2026-04-08 19:53:20
https://gigatron.rs,200.0,0.142,UP,704.23,2026-04-08 19:53:20
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 19:53:20
https://google.com,200.0,1.185,UP,84.39,2026-04-08 19:58:21
https://github.com,200.0,0.3,UP,333.33,2026-04-08 19:58:21
https://gigatron.rs,200.0,0.097,UP,1030.93,2026-04-08 19:58:21
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 19:58:21
https://google.com,200.0,1.412,UP,70.82,2026-04-08 20:03:24
https://github.com,200.0,0.228,UP,438.6,2026-04-08 20:03:24
https://gigatron.rs,200.0,0.106,UP,943.4,2026-04-08 20:03:24
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 20:03:24
https://google.com,200.0,1.136,UP,88.03,2026-04-08 20:08:26
https://github.com,200.0,0.238,UP,420.17,2026-04-08 20:08:26
https://gigatron.rs,200.0,0.088,UP,1136.36,2026-04-08 20:08:26
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 20:08:26
https://google.com,200.0,1.109,UP,90.17,2026-04-08 20:13:27
https://github.com,200.0,0.223,UP,448.43,2026-04-08 20:13:27
https://gigatron.rs,200.0,0.095,UP,1052.63,2026-04-08 20:13:27
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 20:13:27
https://google.com,200.0,1.034,UP,96.71,2026-04-08 20:18:29
https://github.com,200.0,0.245,UP,408.16,2026-04-08 20:18:29
https://gigatron.rs,200.0,0.103,UP,970.87,2026-04-08 20:18:29
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 20:18:29
https://google.com,200.0,2.258,UP,44.29,2026-04-08 20:23:32
https://github.com,200.0,0.619,UP,161.55,2026-04-08 20:23:32
https://gigatron.rs,200.0,0.153,UP,653.59,2026-04-08 20:23:32
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 20:23:32
https://google.com,200.0,2.935,UP,34.07,2026-04-08 20:28:37
https://github.com,200.0,0.895,UP,111.73,2026-04-08 20:28:37
https://gigatron.rs,200.0,0.109,UP,917.43,2026-04-08 20:28:37
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 20:28:37
https://google.com,200.0,1.787,UP,55.96,2026-04-08 20:33:40
https://github.com,200.0,0.254,UP,393.7,2026-04-08 20:33:40
https://gigatron.rs,200.0,0.677,UP,147.71,2026-04-08 20:33:40
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 20:33:40
https://google.com,200.0,1.242,UP,80.52,2026-04-08 20:38:42
https://github.com,200.0,0.247,UP,404.86,2026-04-08 20:38:42
https://gigatron.rs,200.0,0.09,UP,1111.11,2026-04-08 20:38:42
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 20:38:42
https://google.com,200.0,1.22,UP,81.97,2026-04-08 20:43:44
https://github.com,200.0,0.227,UP,440.53,2026-04-08 20:43:44
https://gigatron.rs,200.0,0.133,UP,751.88,2026-04-08 20:43:44
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 20:43:44
https://google.com,200,1.16,UP,86.21,2026-04-08 20:44:51
https://github.com,200,0.241,UP,414.94,2026-04-08 20:44:51
https://gigatron.rs,200,0.081,UP,1234.57,2026-04-08 20:44:51
https://google.com,200,1.066,UP,93.81,2026-04-08 20:44:52
https://github.com,200,0.216,UP,462.96,2026-04-08 20:44:52
https://gigatron.rs,200,0.088,UP,1136.36,2026-04-08 20:44:52
https://google.com,200.0,1.272,UP,78.62,2026-04-08 20:48:46
https://github.com,200.0,0.213,UP,469.48,2026-04-08 20:48:46
https://gigatron.rs,200.0,0.103,UP,970.87,2026-04-08 20:48:46
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 20:48:46
https://google.com,200.0,1.201,UP,83.26,2026-04-08 20:53:47
https://github.com,200.0,0.235,UP,425.53,2026-04-08 20:53:47
https://gigatron.rs,200.0,0.093,UP,1075.27,2026-04-08 20:53:47
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 20:53:47
https://google.com,200.0,1.209,UP,82.71,2026-04-08 20:58:49
https://github.com,200.0,0.277,UP,361.01,2026-04-08 20:58:49
https://gigatron.rs,200.0,0.103,UP,970.87,2026-04-08 20:58:49
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 20:58:49
https://google.com,200.0,1.268,UP,78.86,2026-04-08 21:03:51
https://github.com,200.0,0.232,UP,431.03,2026-04-08 21:03:51
https://gigatron.rs,200.0,0.143,UP,699.3,2026-04-08 21:03:51
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 21:03:51
https://google.com,200.0,1.042,UP,95.97,2026-04-08 21:08:53
https://github.com,200.0,0.225,UP,444.44,2026-04-08 21:08:53
https://gigatron.rs,200.0,0.118,UP,847.46,2026-04-08 21:08:53
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 21:08:53
https://google.com,200.0,1.192,UP,83.89,2026-04-08 21:13:55
https://github.com,200.0,0.241,UP,414.94,2026-04-08 21:13:55
https://gigatron.rs,200.0,0.185,UP,540.54,2026-04-08 21:13:55
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 21:13:55
https://google.com,200.0,1.007,UP,99.3,2026-04-08 21:18:57
https://github.com,200.0,0.238,UP,420.17,2026-04-08 21:18:57
https://gigatron.rs,200.0,0.105,UP,952.38,2026-04-08 21:18:57
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 21:18:57
https://google.com,200.0,1.365,UP,73.26,2026-04-08 21:23:59
https://github.com,200.0,0.232,UP,431.03,2026-04-08 21:23:59
https://gigatron.rs,200.0,0.131,UP,763.36,2026-04-08 21:23:59
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 21:23:59
https://google.com,200.0,1.66,UP,60.24,2026-04-08 21:39:13
https://github.com,200.0,0.208,UP,480.77,2026-04-08 21:39:13
https://gigatron.rs,200.0,0.089,UP,1123.6,2026-04-08 21:39:13
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 21:39:13
https://google.com,200.0,1.135,UP,88.11,2026-04-08 21:44:14
https://github.com,200.0,0.242,UP,413.22,2026-04-08 21:44:14
https://gigatron.rs,200.0,0.104,UP,961.54,2026-04-08 21:44:14
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 21:44:14
https://google.com,200,1.125,UP,88.89,2026-04-08 21:44:54
https://github.com,200,0.204,UP,490.2,2026-04-08 21:44:54
https://gigatron.rs,200,0.108,UP,925.93,2026-04-08 21:44:54
https://google.com,200,1.073,UP,93.2,2026-04-08 21:44:54
https://github.com,200,0.212,UP,471.7,2026-04-08 21:44:54
https://gigatron.rs,200,0.134,UP,746.27,2026-04-08 21:44:54
https://google.com,200.0,1.114,UP,89.77,2026-04-08 21:49:16
https://github.com,200.0,0.214,UP,467.29,2026-04-08 21:49:16
https://gigatron.rs,200.0,0.074,UP,1351.35,2026-04-08 21:49:16
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 21:49:16
https://google.com,200.0,1.267,UP,78.93,2026-04-08 21:54:19
https://github.com,200.0,0.215,UP,465.12,2026-04-08 21:54:19
https://gigatron.rs,200.0,0.094,UP,1063.83,2026-04-08 21:54:19
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 21:54:19
https://google.com,200.0,1.177,UP,84.96,2026-04-08 21:59:20
https://github.com,200.0,0.218,UP,458.72,2026-04-08 21:59:20
https://gigatron.rs,200.0,0.095,UP,1052.63,2026-04-08 21:59:20
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 21:59:20
https://google.com,200.0,1.799,UP,55.59,2026-04-08 22:04:23
https://github.com,200.0,0.241,UP,414.94,2026-04-08 22:04:23
https://gigatron.rs,200.0,0.092,UP,1086.96,2026-04-08 22:04:23
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 22:04:23
https://google.com,200.0,1.172,UP,85.32,2026-04-08 22:09:24
https://github.com,200.0,0.234,UP,427.35,2026-04-08 22:09:24
https://gigatron.rs,200.0,0.105,UP,952.38,2026-04-08 22:09:24
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 22:09:24
https://google.com,200.0,1.143,UP,87.49,2026-04-08 22:14:26
https://github.com,200.0,0.215,UP,465.12,2026-04-08 22:14:26
https://gigatron.rs,200.0,0.09,UP,1111.11,2026-04-08 22:14:26
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 22:14:26
https://google.com,200.0,1.257,UP,79.55,2026-04-08 22:19:28
https://github.com,200.0,0.215,UP,465.12,2026-04-08 22:19:28
https://gigatron.rs,200.0,0.137,UP,729.93,2026-04-08 22:19:28
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 22:19:28
https://google.com,200.0,1.312,UP,76.22,2026-04-08 22:24:31
https://github.com,200.0,0.216,UP,462.96,2026-04-08 22:24:31
https://gigatron.rs,200.0,0.157,UP,636.94,2026-04-08 22:24:31
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 22:24:31
https://google.com,200.0,1.071,UP,93.37,2026-04-08 22:29:32
https://github.com,200.0,0.208,UP,480.77,2026-04-08 22:29:32
https://gigatron.rs,200.0,0.107,UP,934.58,2026-04-08 22:29:32
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 22:29:32
https://google.com,200.0,1.13,UP,88.5,2026-04-08 22:34:34
https://github.com,200.0,0.23,UP,434.78,2026-04-08 22:34:34
https://gigatron.rs,200.0,0.101,UP,990.1,2026-04-08 22:34:34
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 22:34:34
https://google.com,200.0,1.298,UP,77.04,2026-04-08 22:39:36
https://github.com,200.0,0.202,UP,495.05,2026-04-08 22:39:36
https://gigatron.rs,200.0,0.107,UP,934.58,2026-04-08 22:39:36
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 22:39:36
https://google.com,200.0,1.186,UP,84.32,2026-04-08 22:44:37
https://github.com,200.0,0.215,UP,465.12,2026-04-08 22:44:37
https://gigatron.rs,200.0,0.1,UP,1000.0,2026-04-08 22:44:37
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 22:44:37
https://google.com,200,1.129,UP,88.57,2026-04-08 22:44:56
https://github.com,200,0.218,UP,458.72,2026-04-08 22:44:56
https://gigatron.rs,200,0.09,UP,1111.11,2026-04-08 22:44:56
https://google.com,200,1.102,UP,90.74,2026-04-08 22:44:56
https://github.com,200,0.232,UP,431.03,2026-04-08 22:44:56
https://gigatron.rs,200,0.114,UP,877.19,2026-04-08 22:44:56
https://google.com,200.0,1.172,UP,85.32,2026-04-08 22:49:39
https://github.com,200.0,0.212,UP,471.7,2026-04-08 22:49:39
https://gigatron.rs,200.0,0.096,UP,1041.67,2026-04-08 22:49:39
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 22:49:39
https://google.com,200.0,1.193,UP,83.82,2026-04-08 22:54:40
https://github.com,200.0,0.216,UP,462.96,2026-04-08 22:54:40
https://gigatron.rs,200.0,0.094,UP,1063.83,2026-04-08 22:54:40
https://sajdksajd.com,,,DOWN (Error),0.0,2026-04-08 22:54:40
